ClientID,CompanyNameOriginal,CompanyNameNormalized,BusinessStreet1,BusinessStreet2,BusinessCity,BusinessState,BusinessPostalCode,MainPhone,EmailAddress,WebPage,ClientNotes
PLACEHOLDER_044814d8,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC212 (Original Owner: Ivy Park Homes)
PLACEHOLDER_41b7a99c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC213 (Original Owner: Ivy Park Homes)
PLACEHOLDER_7da09629,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC214 (Original Owner: Ivy Park Homes)
PLACEHOLDER_4d7aec9a,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC215 (Original Owner: Ivy Park Homes)
PLACEHOLDER_bd11ac35,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC216 (Original Owner: Ivy Park Homes)
PLACEHOLDER_851e5564,Ace 2 Bronzeville LLC (Placeholder),ace 2 bronzeville placeholder,,,,,,,,,Placeholder record created for unmatched case SVN019 (Original Owner: Ace 2 Bronzeville LLC)
PLACEHOLDER_ef11351f,851 W Montrose Investors  (Placeholder),851 w montrose investors placeholder,,,,,,,,,Placeholder record created for unmatched case CM004 (Original Owner: 851 W Montrose Investors )
PLACEHOLDER_7e3317a8,Deshe SFR (Placeholder),deshe sfr placeholder,,,,,,,,,Placeholder record created for unmatched case APC084 (Original Owner: Deshe SFR)
PLACEHOLDER_537bfaa0,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC217 (Original Owner: Ivy Park Homes)
PLACEHOLDER_54e1f077,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC218 (Original Owner: Ivy Park Homes)
PLACEHOLDER_8831cd31,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC219 (Original Owner: Ivy Park Homes)
PLACEHOLDER_1eb6db80,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC220 (Original Owner: Ivy Park Homes)
PLACEHOLDER_af92ecc7,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC221 (Original Owner: Ivy Park Homes)
PLACEHOLDER_79960c0b,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC222 (Original Owner: Ivy Park Homes)
PLACEHOLDER_cabc437f,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC223 (Original Owner: Ivy Park Homes)
PLACEHOLDER_e89c3542,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC224 (Original Owner: Ivy Park Homes)
PLACEHOLDER_95c2873f,Lunt Investment Group (Placeholder),lunt investment placeholder,,,,,,,,,Placeholder record created for unmatched case MLC225 (Original Owner: Lunt Investment Group)
PLACEHOLDER_5c61cef7,Integrity 2 LLC (Placeholder),integrity 2 placeholder,,,,,,,,,Placeholder record created for unmatched case MLC226 (Original Owner: Integrity 2 LLC)
PLACEHOLDER_ab9f17f3,Nadlan Holdings LLC (Placeholder),nadlan placeholder,,,,,,,,,Placeholder record created for unmatched case SPM051 (Original Owner: Nadlan Holdings LLC)
PLACEHOLDER_deb15e89,Nadlan Holdings LLC (Placeholder),nadlan placeholder,,,,,,,,,Placeholder record created for unmatched case SPM052 (Original Owner: Nadlan Holdings LLC)
PLACEHOLDER_07e99694,Sodim Real Estate LLC (Placeholder),sodim real estate placeholder,,,,,,,,,Placeholder record created for unmatched case SPM054 (Original Owner: Sodim Real Estate LLC)
PLACEHOLDER_b27ea319,"7300 North Avenue, LP (Placeholder)",7300 north avenue placeholder,,,,,,,,,"Placeholder record created for unmatched case PM010 (Original Owner: 7300 North Avenue, LP)"
PLACEHOLDER_0927a5dc,Vera Aglikin (Placeholder),vera aglikin placeholder,,,,,,,,,Placeholder record created for unmatched case MZ001 (Original Owner: Vera Aglikin)
PLACEHOLDER_dbd94f1f,2438 W 25th LLC (Placeholder),2438 w 25th placeholder,,,,,,,,,Placeholder record created for unmatched case HIFI078 (Original Owner: 2438 W 25th LLC)
PLACEHOLDER_9a7b93e7,5240 S. Drexel LLC (Placeholder),5240 s drexel placeholder,,,,,,,,,Placeholder record created for unmatched case 606R001 (Original Owner: 5240 S. Drexel LLC)
PLACEHOLDER_0d51cdd2,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC227 (Original Owner: Ivy Park Homes)
PLACEHOLDER_075ca295,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC228 (Original Owner: Ivy Park Homes)
PLACEHOLDER_f5a3556c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC229 (Original Owner: Ivy Park Homes)
PLACEHOLDER_63a78400,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC230 (Original Owner: Ivy Park Homes)
PLACEHOLDER_3e22c79c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC231 (Original Owner: Ivy Park Homes)
PLACEHOLDER_4d98d83c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC232 (Original Owner: Ivy Park Homes)
PLACEHOLDER_2a504286,Kimball 5620 Associates LLC (Placeholder),kimball 5620 placeholder,,,,,,,,,Placeholder record created for unmatched case MES003 (Original Owner: Kimball 5620 Associates LLC)
PLACEHOLDER_32bed6a8,26th St Properties LLC (Placeholder),26th st placeholder,,,,,,,,,Placeholder record created for unmatched case SPM055 (Original Owner: 26th St Properties LLC)
PLACEHOLDER_759b32d4,26th St Properties LLC (Placeholder),26th st placeholder,,,,,,,,,Placeholder record created for unmatched case SPM056 (Original Owner: 26th St Properties LLC)
PLACEHOLDER_632781de,5800 N Sheridan Road LLC (Placeholder),5800 n sheridan road placeholder,,,,,,,,,Placeholder record created for unmatched case PM011 (Original Owner: 5800 N Sheridan Road LLC)
PLACEHOLDER_8dd17837,Rodrigo Solano (Placeholder),rodrigo solano placeholder,,,,,,,,,Placeholder record created for unmatched case AP001 (Original Owner: Rodrigo Solano)
PLACEHOLDER_19b21330,Albany Arms LLC (Placeholder),albany arms placeholder,,,,,,,,,Placeholder record created for unmatched case ML001 (Original Owner: Albany Arms LLC)
PLACEHOLDER_c457798b,Nick Stocking (Placeholder),nick stocking placeholder,,,,,,,,,Placeholder record created for unmatched case NS001 (Original Owner: Nick Stocking)
PLACEHOLDER_1fad8d35,ABC Tokens Series LLC 5749 W Augusta Blvd (Placeholder),abc tokens series 5749 w augusta blvd placeholder,,,,,,,,,Placeholder record created for unmatched case SVN020 (Original Owner: ABC Tokens Series LLC 5749 W Augusta Blvd)
PLACEHOLDER_da983808,2001 S State LLC (Placeholder),2001 s state placeholder,,,,,,,,,Placeholder record created for unmatched case SVN021 (Original Owner: 2001 S State LLC)
PLACEHOLDER_18768ae4,JAM RE LLC (Placeholder),jam re placeholder,,,,,,,,,Placeholder record created for unmatched case SVN022 (Original Owner: JAM RE LLC)
PLACEHOLDER_f8e2840d,Un Gatto LLC (Placeholder),un gatto placeholder,,,,,,,,,Placeholder record created for unmatched case APM004 (Original Owner: Un Gatto LLC)
PLACEHOLDER_69c76329,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC233 (Original Owner: Ivy Park Homes)
PLACEHOLDER_896a9c6d,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC234 (Original Owner: Ivy Park Homes)
PLACEHOLDER_bd8d76d6,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC235 (Original Owner: Ivy Park Homes)
PLACEHOLDER_564c2347,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC236 (Original Owner: Ivy Park Homes)
PLACEHOLDER_2cdbd0e5,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC237 (Original Owner: Ivy Park Homes)
PLACEHOLDER_ee8cba73,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC238 (Original Owner: Ivy Park Homes)
PLACEHOLDER_8e8196aa,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC239 (Original Owner: Ivy Park Homes)
PLACEHOLDER_5901ca4f,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC240 (Original Owner: Ivy Park Homes)
PLACEHOLDER_2b975ccc,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC241 (Original Owner: Ivy Park Homes)
PLACEHOLDER_48756b26,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC242 (Original Owner: Ivy Park Homes)
PLACEHOLDER_c5b57f8f,Integrity 3 LLC (Placeholder),integrity 3 placeholder,,,,,,,,,Placeholder record created for unmatched case MLC243 (Original Owner: Integrity 3 LLC)
PLACEHOLDER_8878a084,Integrity 3 LLC (Placeholder),integrity 3 placeholder,,,,,,,,,Placeholder record created for unmatched case MLC244 (Original Owner: Integrity 3 LLC)
PLACEHOLDER_2f0ad175,Integrity 3 LLC (Placeholder),integrity 3 placeholder,,,,,,,,,Placeholder record created for unmatched case MLC245 (Original Owner: Integrity 3 LLC)
PLACEHOLDER_929df60f,Franklin Holdings LLC (Placeholder),franklin placeholder,,,,,,,,,Placeholder record created for unmatched case HIFI079 (Original Owner: Franklin Holdings LLC)
PLACEHOLDER_a77b4d74,Paxton Jackson LLC (Placeholder),paxton jackson placeholder,,,,,,,,,Placeholder record created for unmatched case HIFI080 (Original Owner: Paxton Jackson LLC)
PLACEHOLDER_13d38da2,707 N Milwaukee LLC (Placeholder),707 n milwaukee placeholder,,,,,,,,,Placeholder record created for unmatched case M2P027 (Original Owner: 707 N Milwaukee LLC)
PLACEHOLDER_973190e6,2326 Hassell Rd LLC (Placeholder),2326 hassell rd placeholder,,,,,,,,,Placeholder record created for unmatched case SVN023 (Original Owner: 2326 Hassell Rd LLC)
PLACEHOLDER_976c03b8,"7300 North Avenue, LP (Placeholder)",7300 north avenue placeholder,,,,,,,,,"Placeholder record created for unmatched case PM012 (Original Owner: 7300 North Avenue, LP)"
PLACEHOLDER_b79cf35e,"Crestline Villas Arms, LLC (Placeholder)",crestline villas arms placeholder,,,,,,,,,"Placeholder record created for unmatched case APC087 (Original Owner: Crestline Villas Arms, LLC)"
PLACEHOLDER_1bddb83e,"Crestline Villas Arms, LLC (Placeholder)",crestline villas arms placeholder,,,,,,,,,"Placeholder record created for unmatched case APC088 (Original Owner: Crestline Villas Arms, LLC)"
PLACEHOLDER_b47b2948,"Crestline Villas Arms, LLC (Placeholder)",crestline villas arms placeholder,,,,,,,,,"Placeholder record created for unmatched case APC089 (Original Owner: Crestline Villas Arms, LLC)"
PLACEHOLDER_7bd38724,"Crestline Villas Arms, LLC (Placeholder)",crestline villas arms placeholder,,,,,,,,,"Placeholder record created for unmatched case APC090 (Original Owner: Crestline Villas Arms, LLC)"
PLACEHOLDER_56531a39,"Crestline Villas Arms, LLC (Placeholder)",crestline villas arms placeholder,,,,,,,,,"Placeholder record created for unmatched case APC091 (Original Owner: Crestline Villas Arms, LLC)"
PLACEHOLDER_d7b582dc,"Crestline Villas Arms, LLC (Placeholder)",crestline villas arms placeholder,,,,,,,,,"Placeholder record created for unmatched case APC092 (Original Owner: Crestline Villas Arms, LLC)"
PLACEHOLDER_b8fbab07,Deshe at 157th LLC  (Placeholder),deshe at 157th placeholder,,,,,,,,,Placeholder record created for unmatched case APC093 (Original Owner: Deshe at 157th LLC )
PLACEHOLDER_ca202da6,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC246 (Original Owner: Ivy Park Homes)
PLACEHOLDER_e7545b79,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case MLC247 (Original Owner: Ivy Park Homes)
PLACEHOLDER_f4845435,Tribex Properties LLC (Placeholder),tribex placeholder,,,,,,,,,Placeholder record created for unmatched case APM005 (Original Owner: Tribex Properties LLC)
PLACEHOLDER_8db2cc84,Collard Properties LLC (Placeholder),collard placeholder,,,,,,,,,Placeholder record created for unmatched case APM006 (Original Owner: Collard Properties LLC)
PLACEHOLDER_8d6c7500,5655 Fullerton LLC (Placeholder),5655 fullerton placeholder,,,,,,,,,Placeholder record created for unmatched case SPM057 (Original Owner: 5655 Fullerton LLC)
PLACEHOLDER_d1a841ad,"Nadlan Holdings, LLC (Placeholder)",nadlan placeholder,,,,,,,,,"Placeholder record created for unmatched case SPM058 (Original Owner: Nadlan Holdings, LLC)"
PLACEHOLDER_3b9729a1,"Ohio & ADA, LLC (Placeholder)",ohio ada placeholder,,,,,,,,,"Placeholder record created for unmatched case HIFI081 (Original Owner: Ohio & ADA, LLC)"
PLACEHOLDER_3f06ef03,6901-6949 S Paxton LLC (Placeholder),6901 6949 s paxton placeholder,,,,,,,,,Placeholder record created for unmatched case HIFI082 (Original Owner: 6901-6949 S Paxton LLC)
PLACEHOLDER_dbf6604b,Lisa Maxwell (Placeholder),lisa maxwell placeholder,,,,,,,,,Placeholder record created for unmatched case LM001 (Original Owner: Lisa Maxwell)
PLACEHOLDER_70b57bef,Deshe at Cicero LLC (Placeholder),deshe at cicero placeholder,,,,,,,,,Placeholder record created for unmatched case APC094 (Original Owner: Deshe at Cicero LLC)
PLACEHOLDER_425ed386,Deshe at 157th LLC  (Placeholder),deshe at 157th placeholder,,,,,,,,,Placeholder record created for unmatched case APC095 (Original Owner: Deshe at 157th LLC )
PLACEHOLDER_1b8d6cc4,Deshe at 157th LLC  (Placeholder),deshe at 157th placeholder,,,,,,,,,Placeholder record created for unmatched case APC096 (Original Owner: Deshe at 157th LLC )
PLACEHOLDER_3597ada0,Deshe at 157th LLC  (Placeholder),deshe at 157th placeholder,,,,,,,,,Placeholder record created for unmatched case APC097 (Original Owner: Deshe at 157th LLC )
PLACEHOLDER_ebc2ecad,EM8 Oak Forest K1 Owner LLC (Placeholder),em8 oak forest k1 owner placeholder,,,,,,,,,Placeholder record created for unmatched case APC098 (Original Owner: EM8 Oak Forest K1 Owner LLC)
PLACEHOLDER_83acf065,Deshe at Knox LLC (Placeholder),deshe at knox placeholder,,,,,,,,,Placeholder record created for unmatched case APC099 (Original Owner: Deshe at Knox LLC)
PLACEHOLDER_443cbc3a,Deshe at Knox LLC (Placeholder),deshe at knox placeholder,,,,,,,,,Placeholder record created for unmatched case APC100 (Original Owner: Deshe at Knox LLC)
PLACEHOLDER_eafb2745,MASS Holdings (Placeholder),mass placeholder,,,,,,,,,Placeholder record created for unmatched case AL026 (Original Owner: MASS Holdings)
PLACEHOLDER_ec9cb67e,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH001 (Original Owner: Ivy Park Homes)
PLACEHOLDER_b5c4bbb3,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH002 (Original Owner: Ivy Park Homes)
PLACEHOLDER_f1b59851,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH003 (Original Owner: Ivy Park Homes)
PLACEHOLDER_e03f479c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH004 (Original Owner: Ivy Park Homes)
PLACEHOLDER_6ec4e53c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH005 (Original Owner: Ivy Park Homes)
PLACEHOLDER_10cf75f9,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH006 (Original Owner: Ivy Park Homes)
PLACEHOLDER_bb1a4596,"3414 Potomac, LLC (Placeholder)",3414 potomac placeholder,,,,,,,,,"Placeholder record created for unmatched case TH001 (Original Owner: 3414 Potomac, LLC)"
PLACEHOLDER_317ecf90,Albany Arms LLC (Placeholder),albany arms placeholder,,,,,,,,,Placeholder record created for unmatched case ML002 (Original Owner: Albany Arms LLC)
PLACEHOLDER_810dcbd7,Nadlan Holdings LLC (Placeholder),nadlan placeholder,,,,,,,,,Placeholder record created for unmatched case SPM060 (Original Owner: Nadlan Holdings LLC)
PLACEHOLDER_d8820431,Melody Holdings LLC (Placeholder),melody placeholder,,,,,,,,,Placeholder record created for unmatched case SPM061 (Original Owner: Melody Holdings LLC)
PLACEHOLDER_463b94eb,Motor Row LLC (Placeholder),motor row placeholder,,,,,,,,,Placeholder record created for unmatched case SVN025 (Original Owner: Motor Row LLC)
PLACEHOLDER_21e3235b,California B LLC (Placeholder),california b placeholder,,,,,,,,,Placeholder record created for unmatched case SVN031 (Original Owner: California B LLC)
PLACEHOLDER_1fb95c54,108 Lee Lane LLC (Placeholder),108 lee lane placeholder,,,,,,,,,Placeholder record created for unmatched case SVN032 (Original Owner: 108 Lee Lane LLC)
PLACEHOLDER_1705951f,Willie Dixon (Placeholder),willie dixon placeholder,,,,,,,,,Placeholder record created for unmatched case APM007 (Original Owner: Willie Dixon)
PLACEHOLDER_2db5bb2a,Collard Properties LLC (Placeholder),collard placeholder,,,,,,,,,Placeholder record created for unmatched case APM008 (Original Owner: Collard Properties LLC)
PLACEHOLDER_fbb50781,Willie Dixon (Placeholder),willie dixon placeholder,,,,,,,,,Placeholder record created for unmatched case APM009 (Original Owner: Willie Dixon)
PLACEHOLDER_74a1336f,Maximega Home LLC  (Placeholder),maximega home placeholder,,,,,,,,,Placeholder record created for unmatched case MML001 (Original Owner: Maximega Home LLC )
PLACEHOLDER_91f44d90,LK Arizona (Placeholder),lk arizona placeholder,,,,,,,,,Placeholder record created for unmatched case MLC250 (Original Owner: LK Arizona)
PLACEHOLDER_39417399,Flossmoor Investment Group (Placeholder),flossmoor investment placeholder,,,,,,,,,Placeholder record created for unmatched case MLC251 (Original Owner: Flossmoor Investment Group)
PLACEHOLDER_6a8ac5ae,NuBridge Commercial Lending LLC (Placeholder),nubridge commercial lending placeholder,,,,,,,,,Placeholder record created for unmatched case SVN033 (Original Owner: NuBridge Commercial Lending LLC)
PLACEHOLDER_b85a2d15,NuBridge Commercial Lending LLC (Placeholder),nubridge commercial lending placeholder,,,,,,,,,Placeholder record created for unmatched case SVN034 (Original Owner: NuBridge Commercial Lending LLC)
PLACEHOLDER_5ed0a6dc,NuBridge Commercial Lending LLC (Placeholder),nubridge commercial lending placeholder,,,,,,,,,Placeholder record created for unmatched case SVN035 (Original Owner: NuBridge Commercial Lending LLC)
PLACEHOLDER_1bf4f0ee,NuBridge Commercial Lending LLC (Placeholder),nubridge commercial lending placeholder,,,,,,,,,Placeholder record created for unmatched case SVN036 (Original Owner: NuBridge Commercial Lending LLC)
PLACEHOLDER_012c1c8e,722 N Austin LLC (Placeholder),722 n austin placeholder,,,,,,,,,Placeholder record created for unmatched case SA001 (Original Owner: 722 N Austin LLC)
PLACEHOLDER_2c31bc2a,722 N Austin LLC (Placeholder),722 n austin placeholder,,,,,,,,,Placeholder record created for unmatched case SA002 (Original Owner: 722 N Austin LLC)
PLACEHOLDER_6529d407,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH011 (Original Owner: Ivy Park Homes)
PLACEHOLDER_f369973f,Paxton Jackson LLC (Placeholder),paxton jackson placeholder,,,,,,,,,Placeholder record created for unmatched case HIFI084 (Original Owner: Paxton Jackson LLC)
PLACEHOLDER_74461240,Paxton Jackson LLC (Placeholder),paxton jackson placeholder,,,,,,,,,Placeholder record created for unmatched case HIFI085 (Original Owner: Paxton Jackson LLC)
PLACEHOLDER_cf80325c,"Ambition Investment South King Drive, LLC (Placeholder)",ambition investment south king drive placeholder,,,,,,,,,"Placeholder record created for unmatched case EB001 (Original Owner: Ambition Investment South King Drive, LLC)"
PLACEHOLDER_5c93aa56,Crestline Villas Arms LLC (Placeholder),crestline villas arms placeholder,,,,,,,,,Placeholder record created for unmatched case APC103 (Original Owner: Crestline Villas Arms LLC)
PLACEHOLDER_1bf9fac2,Crestline Villas Arms LLC (Placeholder),crestline villas arms placeholder,,,,,,,,,Placeholder record created for unmatched case APC104 (Original Owner: Crestline Villas Arms LLC)
PLACEHOLDER_1ca02911,Deshe at 157th LLC (Placeholder),deshe at 157th placeholder,,,,,,,,,Placeholder record created for unmatched case APC110 (Original Owner: Deshe at 157th LLC)
PLACEHOLDER_2451299b,Deshe at 157th LLC (Placeholder),deshe at 157th placeholder,,,,,,,,,Placeholder record created for unmatched case APC111 (Original Owner: Deshe at 157th LLC)
PLACEHOLDER_73c857dd,EM8 Oak Forest Reverb LP (Placeholder),em8 oak forest reverb placeholder,,,,,,,,,Placeholder record created for unmatched case APC113 (Original Owner: EM8 Oak Forest Reverb LP)
PLACEHOLDER_8bf7009f,EM8 Oak Forest Reverb LP (Placeholder),em8 oak forest reverb placeholder,,,,,,,,,Placeholder record created for unmatched case APC114 (Original Owner: EM8 Oak Forest Reverb LP)
PLACEHOLDER_10171971,Giorgio Ferrero  (Placeholder),giorgio ferrero placeholder,,,,,,,,,Placeholder record created for unmatched case GF001 (Original Owner: Giorgio Ferrero )
PLACEHOLDER_c6a80ff1,Integrity 3 LLC (Placeholder),integrity 3 placeholder,,,,,,,,,Placeholder record created for unmatched case MLC248 (Original Owner: Integrity 3 LLC)
PLACEHOLDER_501542e6,Integrity 3 LLC (Placeholder),integrity 3 placeholder,,,,,,,,,Placeholder record created for unmatched case MLC249 (Original Owner: Integrity 3 LLC)
PLACEHOLDER_d16e13e1,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH007 (Original Owner: Ivy Park Homes)
PLACEHOLDER_1a8ba39c,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH008 (Original Owner: Ivy Park Homes)
PLACEHOLDER_fb66e47d,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH009 (Original Owner: Ivy Park Homes)
PLACEHOLDER_7f9e393b,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH010 (Original Owner: Ivy Park Homes)
PLACEHOLDER_82424472,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH012 (Original Owner: Ivy Park Homes)
PLACEHOLDER_bfb8d213,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH013 (Original Owner: Ivy Park Homes)
PLACEHOLDER_5d2bbd0b,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH014 (Original Owner: Ivy Park Homes)
PLACEHOLDER_9687df9b,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH015 (Original Owner: Ivy Park Homes)
PLACEHOLDER_35421122,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH016 (Original Owner: Ivy Park Homes)
PLACEHOLDER_26c11277,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH017 (Original Owner: Ivy Park Homes)
PLACEHOLDER_456dc01e,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH018 (Original Owner: Ivy Park Homes)
PLACEHOLDER_2d3c6fdf,Ivy Park Homes (Placeholder),ivy park homes placeholder,,,,,,,,,Placeholder record created for unmatched case IPH019 (Original Owner: Ivy Park Homes)
PLACEHOLDER_807f84dd,California B LLC (Placeholder),california b placeholder,,,,,,,,,Placeholder record created for unmatched case SVN038 (Original Owner: California B LLC)
PLACEHOLDER_f38e5ef1,738 N. May LLC (Placeholder),738 n may placeholder,,,,,,,,,Placeholder record created for unmatched case M2P029 (Original Owner: 738 N. May LLC)
PLACEHOLDER_bce36a56,Kotick Investments LLC (Placeholder),kotick placeholder,,,,,,,,,Placeholder record created for unmatched case SPM062 (Original Owner: Kotick Investments LLC)
PLACEHOLDER_795675fa,6015-23 N. Fairfield LLC (Placeholder),6015 23 n fairfield placeholder,,,,,,,,,Placeholder record created for unmatched case SPM063 (Original Owner: 6015-23 N. Fairfield LLC)
PLACEHOLDER_b012dd0d,Symphony Holdings LLC (Placeholder),symphony placeholder,,,,,,,,,Placeholder record created for unmatched case SPM064 (Original Owner: Symphony Holdings LLC)
PLACEHOLDER_340c5aaa,"Granero Property I, LLC (Placeholder)",granero i placeholder,,,,,,,,,"Placeholder record created for unmatched case KG001 (Original Owner: Granero Property I, LLC)"
PLACEHOLDER_4409285d,Albany Arms LLC (Placeholder),albany arms placeholder,,,,,,,,,Placeholder record created for unmatched case ML003 (Original Owner: Albany Arms LLC)
PLACEHOLDER_edb2b228,5916 Fulton LLC (Placeholder),5916 fulton placeholder,,,,,,,,,Placeholder record created for unmatched case JM001 (Original Owner: 5916 Fulton LLC)
PLACEHOLDER_298efb34,John Szafran (Placeholder),john szafran placeholder,,,,,,,,,Placeholder record created for unmatched case JS001 (Original Owner: John Szafran)
